Successfully loaded labels from /home/yonis/histogenomics-msc-2019/yoni-code/MsiPrediction/metadata/tcga/brca_dx/data_tcga_brca_dxwith_ddr_labels_and_splits.csv, it has 4026308 files.
We use a train split of fold 1 of 2200481 files.
Successfully loaded labels from /home/yonis/histogenomics-msc-2019/yoni-code/MsiPrediction/metadata/tcga/brca_dx/data_tcga_brca_dxwith_ddr_labels_and_splits.csv, it has 4026308 files.
We use a val split of fold 1 of 490680 files.
Successfully loaded labels from /home/yonis/histogenomics-msc-2019/yoni-code/MsiPrediction/metadata/tcga/brca_dx/data_tcga_brca_dxwith_ddr_labels_and_splits.csv, it has 4026308 files.
We use a test split of fold 1 of 947582 files.
[2020-09-11 12:53:36.720394 | Step 0 / 17192]
[2020-09-11 13:41:22.338092 | Step 438 / 17192]
[2020-09-11 13:41:25.621268 | Step 439 / 17192]
[2020-09-11 13:41:29.351210 | Step 440 / 17192]
[2020-09-11 13:41:32.979595 | Step 441 / 17192]
[2020-09-11 13:41:36.491073 | Step 442 / 17192]
[2020-09-11 13:41:40.190378 | Step 443 / 17192]
[2020-09-11 13:42:01.498243 | Step 444 / 17192]
[2020-09-11 13:42:05.425432 | Step 445 / 17192]
[2020-09-11 13:42:09.069118 | Step 446 / 17192]
[2020-09-11 13:42:12.788201 | Step 447 / 17192]
[2020-09-11 13:42:16.145142 | Step 448 / 17192]
[2020-09-11 13:42:19.798499 | Step 449 / 17192]
[2020-09-11 13:42:41.102568 | Step 450 / 17192]
[2020-09-11 13:42:44.861519 | Step 451 / 17192]
[2020-09-11 13:42:48.474182 | Step 452 / 17192]
[2020-09-11 13:42:52.085253 | Step 453 / 17192]
[2020-09-11 13:42:55.681742 | Step 454 / 17192]
[2020-09-11 13:42:59.243442 | Step 455 / 17192]
[2020-09-11 13:43:21.626356 | Step 456 / 17192]
[2020-09-11 13:43:25.233597 | Step 457 / 17192]
[2020-09-11 13:43:29.011536 | Step 458 / 17192]
[2020-09-11 13:43:32.820898 | Step 459 / 17192]
[2020-09-11 13:43:36.517990 | Step 460 / 17192]
[2020-09-11 13:43:40.175817 | Step 461 / 17192]
[2020-09-11 13:44:02.516557 | Step 462 / 17192]
[2020-09-11 13:44:06.105658 | Step 463 / 17192]
[2020-09-11 13:44:09.765840 | Step 464 / 17192]
[2020-09-11 13:44:13.613585 | Step 465 / 17192]
[2020-09-11 13:44:17.163380 | Step 466 / 17192]
[2020-09-11 13:44:20.587159 | Step 467 / 17192]
[2020-09-11 13:44:41.923127 | Step 468 / 17192]
[2020-09-11 13:44:45.414469 | Step 469 / 17192]
[2020-09-11 13:44:49.078056 | Step 470 / 17192]
[2020-09-11 13:44:52.609806 | Step 471 / 17192]
[2020-09-11 13:44:56.741982 | Step 472 / 17192]
[2020-09-11 13:45:00.577890 | Step 473 / 17192]
[2020-09-11 13:45:22.296366 | Step 474 / 17192]
[2020-09-11 13:45:25.986208 | Step 475 / 17192]
[2020-09-11 13:45:29.705650 | Step 476 / 17192]
[2020-09-11 13:45:33.329545 | Step 477 / 17192]
[2020-09-11 13:45:37.176996 | Step 478 / 17192]
[2020-09-11 13:45:40.879155 | Step 479 / 17192]
[2020-09-11 13:46:01.203095 | Step 480 / 17192]
[2020-09-11 13:46:04.782793 | Step 481 / 17192]
[2020-09-11 13:46:08.440852 | Step 482 / 17192]
[2020-09-11 13:46:12.051890 | Step 483 / 17192]
[2020-09-11 13:46:15.670552 | Step 484 / 17192]
[2020-09-11 13:46:19.315224 | Step 485 / 17192]
[2020-09-11 13:46:40.600332 | Step 486 / 17192]
[2020-09-11 13:46:44.213665 | Step 487 / 17192]
[2020-09-11 13:46:47.858599 | Step 488 / 17192]
[2020-09-11 13:46:51.677234 | Step 489 / 17192]
[2020-09-11 13:46:55.305632 | Step 490 / 17192]
[2020-09-11 13:46:58.984948 | Step 491 / 17192]
[2020-09-11 13:47:19.732836 | Step 492 / 17192]
[2020-09-11 13:47:23.567641 | Step 493 / 17192]
[2020-09-11 13:47:27.436663 | Step 494 / 17192]
[2020-09-11 13:47:31.214635 | Step 495 / 17192]
[2020-09-11 13:47:34.770885 | Step 496 / 17192]
[2020-09-11 13:47:38.365169 | Step 497 / 17192]
[2020-09-11 13:48:00.127510 | Step 498 / 17192]
[2020-09-11 13:48:03.568850 | Step 499 / 17192]
[2020-09-11 13:48:07.375267 | Step 500 / 17192]
[2020-09-11 13:48:11.341323 | Step 501 / 17192]
[2020-09-11 13:48:15.188322 | Step 502 / 17192]
[2020-09-11 13:48:18.927377 | Step 503 / 17192]
[2020-09-11 13:48:41.050445 | Step 504 / 17192]
[2020-09-11 13:48:44.691482 | Step 505 / 17192]
[2020-09-11 13:48:48.181241 | Step 506 / 17192]
[2020-09-11 13:48:51.734753 | Step 507 / 17192]
[2020-09-11 13:48:55.233652 | Step 508 / 17192]
[2020-09-11 13:48:58.460508 | Step 509 / 17192]
[2020-09-11 13:49:21.569133 | Step 510 / 17192]
[2020-09-11 13:49:25.073402 | Step 511 / 17192]
[2020-09-11 13:49:28.693516 | Step 512 / 17192]
[2020-09-11 13:49:32.309886 | Step 513 / 17192]
[2020-09-11 13:49:35.740152 | Step 514 / 17192]
[2020-09-11 13:49:39.194656 | Step 515 / 17192]
[2020-09-11 13:49:59.634760 | Step 516 / 17192]
[2020-09-11 13:50:03.757463 | Step 517 / 17192]
[2020-09-11 13:50:07.679226 | Step 518 / 17192]
[2020-09-11 13:50:11.029298 | Step 519 / 17192]
[2020-09-11 13:50:14.696292 | Step 520 / 17192]
[2020-09-11 13:50:18.076824 | Step 521 / 17192]
[2020-09-11 13:50:37.103311 | Step 522 / 17192]
[2020-09-11 13:50:40.332016 | Step 523 / 17192]
[2020-09-11 13:50:43.359485 | Step 524 / 17192]
[2020-09-11 13:50:46.835018 | Step 525 / 17192]
[2020-09-11 13:50:50.947178 | Step 526 / 17192]
[2020-09-11 13:50:54.782023 | Step 527 / 17192]
[2020-09-11 13:51:17.998480 | Step 528 / 17192]
[2020-09-11 13:51:21.640074 | Step 529 / 17192]
[2020-09-11 13:51:25.325221 | Step 530 / 17192]
[2020-09-11 13:51:28.993929 | Step 531 / 17192]
[2020-09-11 13:51:32.713886 | Step 532 / 17192]
[2020-09-11 13:51:36.227072 | Step 533 / 17192]
[2020-09-11 13:51:56.623353 | Step 534 / 17192]
[2020-09-11 13:52:00.147952 | Step 535 / 17192]
[2020-09-11 13:52:03.989799 | Step 536 / 17192]
[2020-09-11 13:52:07.696088 | Step 537 / 17192]
[2020-09-11 13:52:11.169942 | Step 538 / 17192]
[2020-09-11 13:52:14.865307 | Step 539 / 17192]
[2020-09-11 13:52:36.250495 | Step 540 / 17192]
[2020-09-11 13:52:39.929923 | Step 541 / 17192]
[2020-09-11 13:52:43.497148 | Step 542 / 17192]
[2020-09-11 13:52:47.043477 | Step 543 / 17192]
[2020-09-11 13:52:50.601406 | Step 544 / 17192]
[2020-09-11 13:52:54.744157 | Step 545 / 17192]
[2020-09-11 13:53:14.015249 | Step 546 / 17192]
[2020-09-11 13:53:17.319001 | Step 547 / 17192]
[2020-09-11 13:53:20.518526 | Step 548 / 17192]
[2020-09-11 13:53:23.698633 | Step 549 / 17192]
[2020-09-11 13:53:27.077440 | Step 550 / 17192]
[2020-09-11 13:53:30.256790 | Step 551 / 17192]
[2020-09-11 13:53:50.337471 | Step 552 / 17192]
[2020-09-11 13:53:53.724577 | Step 553 / 17192]
[2020-09-11 13:53:56.853058 | Step 554 / 17192]
[2020-09-11 13:53:59.913033 | Step 555 / 17192]
[2020-09-11 13:54:03.001715 | Step 556 / 17192]
[2020-09-11 13:54:06.880501 | Step 557 / 17192]
[2020-09-11 13:54:30.432297 | Step 558 / 17192]
[2020-09-11 13:54:33.993042 | Step 559 / 17192]
[2020-09-11 13:54:37.765719 | Step 560 / 17192]
[2020-09-11 13:54:41.538175 | Step 561 / 17192]
[2020-09-11 13:54:45.253319 | Step 562 / 17192]
[2020-09-11 13:54:49.034737 | Step 563 / 17192]
[2020-09-11 13:55:09.720597 | Step 564 / 17192]
[2020-09-11 13:55:13.327947 | Step 565 / 17192]
[2020-09-11 13:55:17.309758 | Step 566 / 17192]
[2020-09-11 13:55:21.260994 | Step 567 / 17192]
[2020-09-11 13:55:24.879363 | Step 568 / 17192]
[2020-09-11 13:55:28.416741 | Step 569 / 17192]
[2020-09-11 13:55:49.060877 | Step 570 / 17192]
[2020-09-11 13:55:52.891233 | Step 571 / 17192]
[2020-09-11 13:55:56.613424 | Step 572 / 17192]
[2020-09-11 13:56:00.310204 | Step 573 / 17192]
[2020-09-11 13:56:03.977587 | Step 574 / 17192]
[2020-09-11 13:56:07.927862 | Step 575 / 17192]
[2020-09-11 13:56:28.183282 | Step 576 / 17192]
[2020-09-11 13:56:31.143133 | Step 577 / 17192]
[2020-09-11 13:56:34.374210 | Step 578 / 17192]
[2020-09-11 13:56:38.157669 | Step 579 / 17192]
[2020-09-11 13:56:41.992991 | Step 580 / 17192]
[2020-09-11 13:56:45.875186 | Step 581 / 17192]
[2020-09-11 13:57:08.024413 | Step 582 / 17192]
[2020-09-11 13:57:11.661548 | Step 583 / 17192]
[2020-09-11 13:57:15.738316 | Step 584 / 17192]
[2020-09-11 13:57:18.742307 | Step 585 / 17192]
[2020-09-11 13:57:21.983839 | Step 586 / 17192]
[2020-09-11 13:57:25.557766 | Step 587 / 17192]
[2020-09-11 13:57:46.794611 | Step 588 / 17192]
[2020-09-11 13:57:49.336873 | Step 589 / 17192]
[2020-09-11 13:57:50.486107 | Step 590 / 17192]
[2020-09-11 13:57:53.862071 | Step 591 / 17192]
[2020-09-11 13:57:57.169208 | Step 592 / 17192]
[2020-09-11 13:58:00.859748 | Step 593 / 17192]
[2020-09-11 13:58:26.493775 | Step 594 / 17192]
[2020-09-11 13:58:30.114841 | Step 595 / 17192]
[2020-09-11 13:58:33.788852 | Step 596 / 17192]
[2020-09-11 13:58:37.527824 | Step 597 / 17192]
[2020-09-11 13:58:41.148045 | Step 598 / 17192]
[2020-09-11 13:58:45.061568 | Step 599 / 17192]
[2020-09-11 13:59:07.279656 | Step 600 / 17192]
[2020-09-11 13:59:11.221932 | Step 601 / 17192]
[2020-09-11 13:59:15.100675 | Step 602 / 17192]
[2020-09-11 13:59:18.925870 | Step 603 / 17192]
[2020-09-11 13:59:22.760490 | Step 604 / 17192]
[2020-09-11 13:59:26.419866 | Step 605 / 17192]
[2020-09-11 13:59:47.121278 | Step 606 / 17192]
[2020-09-11 13:59:50.257781 | Step 607 / 17192]
[2020-09-11 13:59:54.044550 | Step 608 / 17192]
[2020-09-11 13:59:57.768733 | Step 609 / 17192]
[2020-09-11 14:00:01.513871 | Step 610 / 17192]
[2020-09-11 14:00:05.332849 | Step 611 / 17192]
[2020-09-11 14:00:27.785245 | Step 612 / 17192]
[2020-09-11 14:00:31.688548 | Step 613 / 17192]
[2020-09-11 14:00:35.769316 | Step 614 / 17192]
[2020-09-11 14:00:39.530115 | Step 615 / 17192]
[2020-09-11 14:00:43.194612 | Step 616 / 17192]
[2020-09-11 14:00:47.024197 | Step 617 / 17192]
[2020-09-11 14:01:07.008457 | Step 618 / 17192]
[2020-09-11 14:01:10.872764 | Step 619 / 17192]
[2020-09-11 14:01:14.658688 | Step 620 / 17192]
[2020-09-11 14:01:18.264282 | Step 621 / 17192]
[2020-09-11 14:01:22.149052 | Step 622 / 17192]
[2020-09-11 14:01:26.019150 | Step 623 / 17192]
[2020-09-11 14:01:46.732144 | Step 624 / 17192]
[2020-09-11 14:01:50.569203 | Step 625 / 17192]
[2020-09-11 14:01:54.391547 | Step 626 / 17192]
[2020-09-11 14:01:58.208039 | Step 627 / 17192]
[2020-09-11 14:02:02.067082 | Step 628 / 17192]
[2020-09-11 14:02:05.758430 | Step 629 / 17192]
[2020-09-11 14:02:26.683716 | Step 630 / 17192]
[2020-09-11 14:02:30.317596 | Step 631 / 17192]
[2020-09-11 14:02:34.043848 | Step 632 / 17192]
[2020-09-11 14:02:37.984132 | Step 633 / 17192]
[2020-09-11 14:02:41.808398 | Step 634 / 17192]
[2020-09-11 14:02:45.697428 | Step 635 / 17192]
[2020-09-11 14:03:06.457644 | Step 636 / 17192]
[2020-09-11 14:03:10.224783 | Step 637 / 17192]
[2020-09-11 14:03:13.993636 | Step 638 / 17192]
[2020-09-11 14:03:17.773802 | Step 639 / 17192]
[2020-09-11 14:03:21.677085 | Step 640 / 17192]
[2020-09-11 14:03:25.176737 | Step 641 / 17192]
[2020-09-11 14:03:45.024808 | Step 642 / 17192]
[2020-09-11 14:03:48.436684 | Step 643 / 17192]
[2020-09-11 14:03:52.177539 | Step 644 / 17192]
[2020-09-11 14:03:56.128834 | Step 645 / 17192]
[2020-09-11 14:03:59.718156 | Step 646 / 17192]
[2020-09-11 14:04:03.277111 | Step 647 / 17192]
[2020-09-11 14:04:20.601722 | Step 648 / 17192]
[2020-09-11 14:04:23.862335 | Step 649 / 17192]
[2020-09-11 14:04:26.975555 | Step 650 / 17192]
[2020-09-11 14:04:30.240985 | Step 651 / 17192]
[2020-09-11 14:04:33.822653 | Step 652 / 17192]
[2020-09-11 14:04:37.302183 | Step 653 / 17192]
[2020-09-11 14:04:58.997058 | Step 654 / 17192]
[2020-09-11 14:05:02.329731 | Step 655 / 17192]
[2020-09-11 14:05:05.773271 | Step 656 / 17192]
[2020-09-11 14:05:09.309097 | Step 657 / 17192]
[2020-09-11 14:05:12.942871 | Step 658 / 17192]
[2020-09-11 14:05:16.424145 | Step 659 / 17192]
[2020-09-11 14:05:37.554283 | Step 660 / 17192]
[2020-09-11 14:05:41.010134 | Step 661 / 17192]
[2020-09-11 14:05:44.488888 | Step 662 / 17192]
[2020-09-11 14:05:47.951928 | Step 663 / 17192]
[2020-09-11 14:05:51.660057 | Step 664 / 17192]
[2020-09-11 14:05:55.220702 | Step 665 / 17192]
[2020-09-11 14:06:16.049423 | Step 666 / 17192]
[2020-09-11 14:06:19.121094 | Step 667 / 17192]
[2020-09-11 14:06:22.444122 | Step 668 / 17192]
[2020-09-11 14:06:25.719547 | Step 669 / 17192]
[2020-09-11 14:06:29.151562 | Step 670 / 17192]
[2020-09-11 14:06:32.729669 | Step 671 / 17192]
[2020-09-11 14:06:55.301391 | Step 672 / 17192]
[2020-09-11 14:06:59.333320 | Step 673 / 17192]
[2020-09-11 14:07:03.106862 | Step 674 / 17192]
[2020-09-11 14:07:06.702492 | Step 675 / 17192]
[2020-09-11 14:07:10.276500 | Step 676 / 17192]
[2020-09-11 14:07:13.896505 | Step 677 / 17192]
[2020-09-11 14:07:34.689751 | Step 678 / 17192]
[2020-09-11 14:07:38.080221 | Step 679 / 17192]
[2020-09-11 14:07:41.672975 | Step 680 / 17192]
[2020-09-11 14:07:45.348463 | Step 681 / 17192]
[2020-09-11 14:07:48.967606 | Step 682 / 17192]
[2020-09-11 14:07:52.868300 | Step 683 / 17192]
[2020-09-11 14:08:14.348215 | Step 684 / 17192]
[2020-09-11 14:08:17.864853 | Step 685 / 17192]
[2020-09-11 14:08:21.162996 | Step 686 / 17192]
[2020-09-11 14:08:24.462899 | Step 687 / 17192]
[2020-09-11 14:08:27.749754 | Step 688 / 17192]
[2020-09-11 14:08:30.897383 | Step 689 / 17192]
[2020-09-11 14:08:54.403780 | Step 690 / 17192]
[2020-09-11 14:08:58.099246 | Step 691 / 17192]
[2020-09-11 14:09:01.901857 | Step 692 / 17192]
[2020-09-11 14:09:05.670317 | Step 693 / 17192]
[2020-09-11 14:09:09.504260 | Step 694 / 17192]
[2020-09-11 14:09:13.369982 | Step 695 / 17192]
[2020-09-11 14:09:34.388696 | Step 696 / 17192]
[2020-09-11 14:09:38.561251 | Step 697 / 17192]
[2020-09-11 14:09:41.842259 | Step 698 / 17192]
[2020-09-11 14:09:45.772821 | Step 699 / 17192]
[2020-09-11 14:09:49.907050 | Step 700 / 17192]
[2020-09-11 14:09:53.851128 | Step 701 / 17192]
[2020-09-11 14:10:14.561437 | Step 702 / 17192]
[2020-09-11 14:10:18.504103 | Step 703 / 17192]
[2020-09-11 14:10:22.555618 | Step 704 / 17192]
[2020-09-11 14:10:26.403667 | Step 705 / 17192]
[2020-09-11 14:10:30.314506 | Step 706 / 17192]
[2020-09-11 14:10:34.280440 | Step 707 / 17192]
[2020-09-11 14:10:55.159099 | Step 708 / 17192]
[2020-09-11 14:10:59.039609 | Step 709 / 17192]
[2020-09-11 14:11:02.892847 | Step 710 / 17192]
[2020-09-11 14:11:06.494055 | Step 711 / 17192]
[2020-09-11 14:11:09.847629 | Step 712 / 17192]
[2020-09-11 14:11:14.209780 | Step 713 / 17192]
[2020-09-11 14:11:34.028189 | Step 714 / 17192]
[2020-09-11 14:11:37.824920 | Step 715 / 17192]
[2020-09-11 14:11:41.600836 | Step 716 / 17192]
[2020-09-11 14:11:45.417102 | Step 717 / 17192]
[2020-09-11 14:11:49.296650 | Step 718 / 17192]
[2020-09-11 14:11:53.221959 | Step 719 / 17192]
[2020-09-11 14:12:13.003369 | Step 720 / 17192]
[2020-09-11 14:12:16.733639 | Step 721 / 17192]
[2020-09-11 14:12:20.642651 | Step 722 / 17192]
[2020-09-11 14:12:24.591089 | Step 723 / 17192]
[2020-09-11 14:12:28.530489 | Step 724 / 17192]
[2020-09-11 14:12:32.445603 | Step 725 / 17192]
[2020-09-11 14:12:53.397858 | Step 726 / 17192]
[2020-09-11 14:12:56.810433 | Step 727 / 17192]
[2020-09-11 14:13:00.605932 | Step 728 / 17192]
[2020-09-11 14:13:04.524841 | Step 729 / 17192]
[2020-09-11 14:13:08.157961 | Step 730 / 17192]
[2020-09-11 14:13:11.873571 | Step 731 / 17192]
[2020-09-11 14:13:32.148384 | Step 732 / 17192]
[2020-09-11 14:13:34.987961 | Step 733 / 17192]
[2020-09-11 14:13:38.650153 | Step 734 / 17192]
[2020-09-11 14:13:42.405552 | Step 735 / 17192]
[2020-09-11 14:13:46.271570 | Step 736 / 17192]
[2020-09-11 14:13:49.918915 | Step 737 / 17192]
[2020-09-11 14:14:11.489039 | Step 738 / 17192]
[2020-09-11 14:14:15.090590 | Step 739 / 17192]
[2020-09-11 14:14:18.494201 | Step 740 / 17192]
[2020-09-11 14:14:21.793538 | Step 741 / 17192]
[2020-09-11 14:14:25.510116 | Step 742 / 17192]
[2020-09-11 14:14:30.481323 | Step 743 / 17192]
[2020-09-11 14:14:51.542466 | Step 744 / 17192]
[2020-09-11 14:14:55.309912 | Step 745 / 17192]
[2020-09-11 14:14:59.075644 | Step 746 / 17192]
[2020-09-11 14:15:02.784593 | Step 747 / 17192]
[2020-09-11 14:15:06.525042 | Step 748 / 17192]
[2020-09-11 14:15:10.061710 | Step 749 / 17192]
[2020-09-11 14:15:31.207422 | Step 750 / 17192]
[2020-09-11 14:15:34.920015 | Step 751 / 17192]
[2020-09-11 14:15:38.763004 | Step 752 / 17192]
[2020-09-11 14:15:42.351179 | Step 753 / 17192]
[2020-09-11 14:15:46.071668 | Step 754 / 17192]
[2020-09-11 14:15:49.738978 | Step 755 / 17192]
[2020-09-11 14:16:11.335226 | Step 756 / 17192]
[2020-09-11 14:16:14.871295 | Step 757 / 17192]
[2020-09-11 14:16:18.930437 | Step 758 / 17192]
[2020-09-11 14:16:22.749908 | Step 759 / 17192]
[2020-09-11 14:16:26.497571 | Step 760 / 17192]
[2020-09-11 14:16:30.399930 | Step 761 / 17192]
[2020-09-11 14:16:52.809253 | Step 762 / 17192]
[2020-09-11 14:16:56.465167 | Step 763 / 17192]
[2020-09-11 14:17:00.172507 | Step 764 / 17192]
[2020-09-11 14:17:03.901725 | Step 765 / 17192]
[2020-09-11 14:17:07.579103 | Step 766 / 17192]
[2020-09-11 14:17:11.213390 | Step 767 / 17192]
[2020-09-11 14:17:30.955088 | Step 768 / 17192]
[2020-09-11 14:17:34.579702 | Step 769 / 17192]
[2020-09-11 14:17:38.068904 | Step 770 / 17192]
[2020-09-11 14:17:41.418602 | Step 771 / 17192]
[2020-09-11 14:17:44.958598 | Step 772 / 17192]
[2020-09-11 14:17:48.518201 | Step 773 / 17192]
[2020-09-11 14:18:09.260147 | Step 774 / 17192]
[2020-09-11 14:18:12.995223 | Step 775 / 17192]
[2020-09-11 14:18:16.981256 | Step 776 / 17192]
[2020-09-11 14:18:21.030309 | Step 777 / 17192]
[2020-09-11 14:18:24.922532 | Step 778 / 17192]
[2020-09-11 14:18:28.856368 | Step 779 / 17192]
[2020-09-11 14:18:47.343837 | Step 780 / 17192]
[2020-09-11 14:18:51.115394 | Step 781 / 17192]
[2020-09-11 14:18:55.030897 | Step 782 / 17192]
[2020-09-11 14:18:58.826287 | Step 783 / 17192]
[2020-09-11 14:19:02.657050 | Step 784 / 17192]
[2020-09-11 14:19:06.508633 | Step 785 / 17192]
[2020-09-11 14:19:26.504415 | Step 786 / 17192]
[2020-09-11 14:19:30.174662 | Step 787 / 17192]
[2020-09-11 14:19:33.697961 | Step 788 / 17192]
[2020-09-11 14:19:37.417606 | Step 789 / 17192]
[2020-09-11 14:19:40.869287 | Step 790 / 17192]
[2020-09-11 14:19:44.505969 | Step 791 / 17192]
[2020-09-11 14:20:05.896414 | Step 792 / 17192]
[2020-09-11 14:20:09.648494 | Step 793 / 17192]
[2020-09-11 14:20:13.493954 | Step 794 / 17192]
[2020-09-11 14:20:17.334819 | Step 795 / 17192]
[2020-09-11 14:20:21.126497 | Step 796 / 17192]
[2020-09-11 14:20:24.865950 | Step 797 / 17192]
[2020-09-11 14:20:45.415731 | Step 798 / 17192]
[2020-09-11 14:20:49.090422 | Step 799 / 17192]
[2020-09-11 14:20:52.782170 | Step 800 / 17192]
[2020-09-11 14:20:56.395684 | Step 801 / 17192]
[2020-09-11 14:21:00.123462 | Step 802 / 17192]
[2020-09-11 14:21:03.785432 | Step 803 / 17192]
[2020-09-11 14:21:23.852360 | Step 804 / 17192]
[2020-09-11 14:21:27.699196 | Step 805 / 17192]
[2020-09-11 14:21:31.694131 | Step 806 / 17192]
[2020-09-11 14:21:35.383679 | Step 807 / 17192]
[2020-09-11 14:21:39.205990 | Step 808 / 17192]
[2020-09-11 14:21:43.106730 | Step 809 / 17192]
[2020-09-11 14:22:03.579370 | Step 810 / 17192]
[2020-09-11 14:22:07.255827 | Step 811 / 17192]
[2020-09-11 14:22:11.015376 | Step 812 / 17192]
[2020-09-11 14:22:15.010877 | Step 813 / 17192]
[2020-09-11 14:22:18.784741 | Step 814 / 17192]
[2020-09-11 14:22:22.567280 | Step 815 / 17192]
[2020-09-11 14:22:42.671166 | Step 816 / 17192]
[2020-09-11 14:22:46.456282 | Step 817 / 17192]
[2020-09-11 14:22:50.146685 | Step 818 / 17192]
[2020-09-11 14:22:53.918823 | Step 819 / 17192]
[2020-09-11 14:22:57.772694 | Step 820 / 17192]
[2020-09-11 14:23:01.601978 | Step 821 / 17192]
[2020-09-11 14:23:21.058196 | Step 822 / 17192]
[2020-09-11 14:23:24.830104 | Step 823 / 17192]
[2020-09-11 14:23:28.843495 | Step 824 / 17192]
[2020-09-11 14:23:32.506046 | Step 825 / 17192]
[2020-09-11 14:23:36.121956 | Step 826 / 17192]
[2020-09-11 14:23:39.844667 | Step 827 / 17192]
[2020-09-11 14:24:00.792487 | Step 828 / 17192]
[2020-09-11 14:24:04.606773 | Step 829 / 17192]
[2020-09-11 14:24:08.490717 | Step 830 / 17192]
[2020-09-11 14:24:12.216998 | Step 831 / 17192]
[2020-09-11 14:24:15.945208 | Step 832 / 17192]
[2020-09-11 14:24:19.614808 | Step 833 / 17192]
[2020-09-11 14:24:39.302680 | Step 834 / 17192]
[2020-09-11 14:24:43.065834 | Step 835 / 17192]
[2020-09-11 14:24:46.930342 | Step 836 / 17192]
[2020-09-11 14:24:50.758366 | Step 837 / 17192]
[2020-09-11 14:24:54.314526 | Step 838 / 17192]
[2020-09-11 14:24:57.787874 | Step 839 / 17192]
[2020-09-11 14:25:15.877248 | Step 840 / 17192]
[2020-09-11 14:25:19.178511 | Step 841 / 17192]
[2020-09-11 14:25:22.512069 | Step 842 / 17192]
[2020-09-11 14:25:25.995817 | Step 843 / 17192]
[2020-09-11 14:25:29.439920 | Step 844 / 17192]
[2020-09-11 14:25:33.184925 | Step 845 / 17192]
[2020-09-11 14:25:56.933881 | Step 846 / 17192]
[2020-09-11 14:26:00.868705 | Step 847 / 17192]
[2020-09-11 14:26:04.731695 | Step 848 / 17192]
[2020-09-11 14:26:08.686286 | Step 849 / 17192]
[2020-09-11 14:26:12.399066 | Step 850 / 17192]
[2020-09-11 14:26:16.535272 | Step 851 / 17192]
[2020-09-11 14:26:37.242687 | Step 852 / 17192]
[2020-09-11 14:26:41.004150 | Step 853 / 17192]
[2020-09-11 14:26:44.662881 | Step 854 / 17192]
[2020-09-11 14:26:48.433423 | Step 855 / 17192]
[2020-09-11 14:26:52.332904 | Step 856 / 17192]
[2020-09-11 14:26:56.103099 | Step 857 / 17192]
[2020-09-11 14:27:17.515174 | Step 858 / 17192]
[2020-09-11 14:27:21.510441 | Step 859 / 17192]
[2020-09-11 14:27:25.214023 | Step 860 / 17192]
[2020-09-11 14:27:28.914663 | Step 861 / 17192]
[2020-09-11 14:27:32.112233 | Step 862 / 17192]
[2020-09-11 14:27:35.571769 | Step 863 / 17192]
[2020-09-11 14:27:55.649605 | Step 864 / 17192]
[2020-09-11 14:27:58.972083 | Step 865 / 17192]
[2020-09-11 14:28:02.555081 | Step 866 / 17192]
[2020-09-11 14:28:05.609484 | Step 867 / 17192]
[2020-09-11 14:28:08.946800 | Step 868 / 17192]
[2020-09-11 14:28:12.098726 | Step 869 / 17192]
[2020-09-11 14:28:31.625649 | Step 870 / 17192]
[2020-09-11 14:28:34.836743 | Step 871 / 17192]
[2020-09-11 14:28:37.905398 | Step 872 / 17192]
[2020-09-11 14:28:41.206217 | Step 873 / 17192]
[2020-09-11 14:28:44.384351 | Step 874 / 17192]
[2020-09-11 14:28:48.009715 | Step 875 / 17192]
[2020-09-11 14:29:07.121237 | Step 876 / 17192]
[2020-09-11 14:29:10.277493 | Step 877 / 17192]
[2020-09-11 14:29:13.395868 | Step 878 / 17192]
[2020-09-11 14:29:16.528538 | Step 879 / 17192]
[2020-09-11 14:29:19.645146 | Step 880 / 17192]
[2020-09-11 14:29:22.903719 | Step 881 / 17192]
[2020-09-11 14:29:44.147421 | Step 882 / 17192]
[2020-09-11 14:29:47.249575 | Step 883 / 17192]
[2020-09-11 14:29:50.783639 | Step 884 / 17192]
[2020-09-11 14:29:53.883166 | Step 885 / 17192]
[2020-09-11 14:29:56.678705 | Step 886 / 17192]
[2020-09-11 14:29:59.683095 | Step 887 / 17192]
[2020-09-11 14:30:21.168368 | Step 888 / 17192]
[2020-09-11 14:30:24.563886 | Step 889 / 17192]
[2020-09-11 14:30:27.804759 | Step 890 / 17192]
[2020-09-11 14:30:30.817035 | Step 891 / 17192]
[2020-09-11 14:30:33.978607 | Step 892 / 17192]
[2020-09-11 14:30:37.231268 | Step 893 / 17192]
[2020-09-11 14:30:57.126267 | Step 894 / 17192]
[2020-09-11 14:31:00.310123 | Step 895 / 17192]
[2020-09-11 14:31:03.657368 | Step 896 / 17192]
[2020-09-11 14:31:06.751821 | Step 897 / 17192]
[2020-09-11 14:31:09.907893 | Step 898 / 17192]
[2020-09-11 14:31:13.061604 | Step 899 / 17192]
[2020-09-11 14:31:32.912942 | Step 900 / 17192]
[2020-09-11 14:31:36.028573 | Step 901 / 17192]
[2020-09-11 14:31:39.073241 | Step 902 / 17192]
[2020-09-11 14:31:42.533974 | Step 903 / 17192]
[2020-09-11 14:31:45.542983 | Step 904 / 17192]
[2020-09-11 14:31:48.597634 | Step 905 / 17192]
[2020-09-11 14:32:10.216206 | Step 906 / 17192]
